date,tweet
2021-02-20 09:16:14+00:00," most people have no idea even though there are so many fsd progress videos posted munro understood right away 

there will be a gap before the next release but then it will be a step change better

tesla is solving a major realworld ai problem"
2021-02-20 08:42:28+00:00, i just set up some little doge mining rigs with my kids it was fun
2021-02-20 08:31:11+00:00, 
2021-02-20 07:02:06+00:00, that said btc amp eth do seem high lol
2021-02-20 06:07:51+00:00," an email saying you have gold is not the same as having gold you might as well have crypto

money is just data that allows us to avoid the inconvenience of barter

that data like all data is subject to latency amp error the system will evolve to that which minimizes both"
2021-02-19 22:27:32+00:00,  
2021-02-19 22:25:12+00:00, avocado toast
2021-02-19 21:06:55+00:00,i just want to start a flame in your heart
2021-02-19 20:34:57+00:00,just for a day
2021-02-19 11:30:15+00:00, congratulations
2021-02-19 11:16:12+00:00,  
2021-02-19 04:20:47+00:00,  somehow a hash text file using ancient crypto can be exchanged for real goods amp services amazing
2021-02-19 03:11:31+00:00," to be clear i am not an investor i am an engineer i dont even own any publicly traded stock besides tesla 

however when fiat currency has negative real interest only a fool wouldnt look elsewhere 

bitcoin is almost as bs as fiat money the key word is almost"
2021-02-19 03:01:02+00:00, teslas action is not directly reflective of my opinion having some bitcoin which is simply a less dumb form of liquidity than cash is adventurous enough for an sampp500 company
2021-02-18 23:49:40+00:00, spacex in south texas amp tesla in central have been providing direct assistance where feasible eg save cold turtles amp help power the water treatment plant please let us know if we may be helpful in other ways
2021-02-18 05:56:42+00:00,  yes
2021-02-17 08:55:40+00:00, is not earning that r
2021-02-17 04:52:16+00:00,   youre right
2021-02-16 16:18:55+00:00, covered in snow amp ice roads mostly closed amp no power in austin
2021-02-16 16:09:19+00:00,  there will definitely be a marscoin
2021-02-16 16:05:20+00:00, sounds like it is
2021-02-16 05:14:49+00:00,  yeah active fairing half recovered though
2021-02-16 04:25:03+00:00,  spacex boca team is helping save the turtles
2021-02-16 02:42:52+00:00,   5
2021-02-16 02:39:46+00:00,  disturbing concentration
2021-02-15 10:08:32+00:00, absolutely
2021-02-15 10:05:59+00:00,i will literally pay actual  if they just void their accounts
2021-02-15 09:52:37+00:00,
2021-02-15 01:13:46+00:00, yup
2021-02-15 01:11:40+00:00, temporarily lower longterm raise
2021-02-14 23:33:22+00:00, an acceptable percentage doge is much more concentrated
2021-02-14 23:25:16+00:00,if major dogecoin holders sell most of their coins it will get my full support too much concentration is the only real issue imo
2021-02-14 02:16:24+00:00, success on landing probability is 60 this time
2021-02-13 21:19:38+00:00,bylo by bolshoi chestiu pogovorit s vami
2021-02-13 21:07:38+00:00, would you like join me for a conversation on clubhouse
2021-02-13 14:12:41+00:00,lil meme juice for the weekend 
2021-02-13 02:00:16+00:00, good analysis were working on lowering min throttle of raptor so that there is engine redundancy throughout the landing burn
2021-02-12 23:07:56+00:00,   a know a thing or two about payments
2021-02-12 10:15:48+00:00, im an alien
2021-02-12 05:01:15+00:00, ray tracing on cyberpunk with hdr is nextlevel have you tried it
2021-02-11 23:28:07+00:00,  great interview
2021-02-11 23:27:37+00:00, doge is underestimated
2021-02-11 20:41:50+00:00, congratulations tesla china for amazing execution last year now on to the next for even more
2021-02-11 20:05:55+00:00,happy new year of the ox 
2021-02-11 09:08:33+00:00,"frodo was the underdoge
all thought he would fail
himself most of all "
2021-02-11 01:04:53+00:00,   haha thanks 
2021-02-11 01:03:25+00:00,  indeed tweets definitely do not represent realworld time allocation
2021-02-10 21:15:44+00:00,the most entertaining outcome is the most likely
2021-02-10 19:53:10+00:00, just sent some
2021-02-10 19:47:18+00:00,just agree to do clubhouse with 
2021-02-10 16:51:31+00:00,
2021-02-10 16:39:24+00:00,  its getting real
2021-02-10 15:08:11+00:00,bought some dogecoin for lil x so he can be a toddler hodler
2021-02-10 15:00:38+00:00, he definitely has issues but the sentencing seems a bit high
2021-02-10 08:57:34+00:00, thanks for fixing
2021-02-10 07:51:19+00:00, please unlock my account
2021-02-10 07:22:23+00:00, 
2021-02-10 07:18:12+00:00,this is true power haha 
2021-02-10 07:13:58+00:00, any crypto wallet that wont give you your private keys should be avoided at all costs
2021-02-10 06:35:14+00:00, your app sucks
2021-02-09 14:13:48+00:00, yes
2021-02-09 06:32:25+00:00,   once we can predict cash flow reasonably well starlink will ipo
2021-02-09 06:28:42+00:00,  starlink is a staggeringly difficult technical amp economic endeavor however if we dont fail the cost to end users will improve every year
2021-02-09 06:20:37+00:00,  spacex needs to pass through a deep chasm of negative cash flow over the next year or so to make starlink financially viable every new satellite constellation in history has gone bankrupt we hope to be the first that does not
2021-02-09 04:15:49+00:00," lowest cost per ton of carbon sequestered net of value of any product made 

must be scalable to gigaton level

aiming for maximum usefulness"
2021-02-09 02:22:44+00:00, its meant to be the same price in all countries only difference should be taxes amp shipping
2021-02-09 00:11:09+00:00, this is intended for earth but there may be some ideas that apply to mars too
2021-02-09 00:09:50+00:00,    
2021-02-09 00:08:40+00:00,xprize team will manage the 100m carbon capture prize
2021-02-09 00:02:03+00:00," everyone at tesla receives stock 

my comp is all stockoptions which i do not take off the table 

thats what youre missing"
2021-02-08 06:07:04+00:00,back to work i go 
2021-02-08 05:34:38+00:00,  does seem a bit high
2021-02-08 05:27:36+00:00," doge appears to be inflationary but is not meaningfully so fixed  of coins per unit time whereas btc is arguably deflationary to a fault

transaction speed of doge should ideally be a few orders of magnitude faster"
2021-02-08 03:39:48+00:00,  wow
2021-02-08 01:50:32+00:00,"  1 orbital launch tower that can stack
2 enough raptors for orbit booster
3 improve ship amp booster mass"
2021-02-08 01:14:58+00:00, back to work tonight
2021-02-08 01:13:52+00:00,"d is for dogecoin instructional video
"
2021-02-08 00:09:57+00:00,the people have spoken 
2021-02-07 23:30:55+00:00,  so cute 
2021-02-07 23:23:55+00:00, extremely misleading image as doesnt reflect true time cost to people or rain amp pain
2021-02-07 22:25:14+00:00, who let the doge out 
2021-02-07 22:12:09+00:00,hodl the rainforests
2021-02-07 07:41:23+00:00,so  its finally come to this  
2021-02-07 06:24:50+00:00, its the most fun crypto
2021-02-07 06:22:57+00:00,   its simplicity is its genius
2021-02-07 06:00:31+00:00,  yup
2021-02-07 02:36:32+00:00,  
2021-02-07 02:28:42+00:00, true
2021-02-07 02:24:19+00:00, 
2021-02-06 22:23:23+00:00,  not that easy this is two decades of intense work have to look at old notes emails texts
2021-02-06 22:17:10+00:00, yes
2021-02-06 22:16:52+00:00,lessons learned
2021-02-06 22:14:57+00:00,of earth and mars
2021-02-06 22:12:57+00:00,time to tell the story of tesla amp spacex
2021-02-06 22:10:47+00:00, have you read  its great
2021-02-06 09:58:04+00:00,the second last kingdom 
2021-02-06 08:45:02+00:00,  havent heard that name in years 
2021-02-06 08:42:25+00:00, dogecake
2021-02-06 08:32:55+00:00,"yolt

"
2021-02-06 08:08:24+00:00, thats damian
2021-02-06 07:23:38+00:00, yeah
2021-02-06 07:23:09+00:00, sure
2021-02-06 06:46:24+00:00,the great thing about restaurants is that you get to hang out with strangers  sjm
2021-02-06 04:51:07+00:00,the future currency of earth
2021-02-06 04:46:13+00:00, just a scratch
2021-02-06 04:02:23+00:00,much wow
2021-02-05 11:49:29+00:00, 
2021-02-05 10:29:50+00:00, destiny
2021-02-05 08:40:35+00:00,   franz was essential
2021-02-05 02:51:10+00:00,     will still use hot gas maneuvering rcs thrusters as 5x more efficient than nitrogen 300 sec vs 60 sec isp
2021-02-05 02:46:39+00:00,    higher isp too
2021-02-05 02:44:05+00:00,    intuitively it would seem so but turbopumpfed raptors have much higher thrust amp propellant mass fraction than pressurefed gas thrusters amp theyre already there
2021-02-04 22:01:09+00:00,  yes
2021-02-04 20:32:19+00:00,    yeah by default engine with least lever arm would shut down if all 3 are good
2021-02-04 20:28:05+00:00,   yes but engines have a min throttle point where there is flameout risk so landing on 3 engines means high thrustweight further away from hover point which is also risky
2021-02-04 20:16:29+00:00,   yes
2021-02-04 20:13:49+00:00,  it was foolish of us not to start 3 engines amp immediately shut down 1 as 2 are needed to land
2021-02-04 10:08:21+00:00,"i am become meme
destroyer of shorts"
2021-02-04 09:36:59+00:00, might actually happen
2021-02-04 09:34:47+00:00,sandstorm is a masterpiece
2021-02-04 09:15:42+00:00, we were too dumb
2021-02-04 08:44:12+00:00,next time we try pull up method 
2021-02-04 08:17:17+00:00,no need to be a gigachad to own
2021-02-04 08:15:26+00:00,dogecoin is the peoples crypto
2021-02-04 07:57:30+00:00,ur welcome 
2021-02-04 07:40:18+00:00, the most entertaining outcome is the most likely
2021-02-04 07:35:35+00:00,doge
2021-02-04 07:29:09+00:00,
2021-02-04 07:12:41+00:00, high seas amp wind
2021-02-04 07:09:30+00:00,this was a tough one
2021-02-02 08:45:48+00:00,off twitter for a while
2021-02-01 23:21:08+00:00,it will be filled with graffiti art
2021-02-01 23:19:31+00:00, my sdelaem
2021-02-01 23:17:40+00:00,giga berlin progress 
2021-02-01 22:56:48+00:00,  neuralink is working super hard to ensure implant safety amp is in close communication with the fda if things go well we might be able to do initial human trials later this year
2021-01-31 23:59:16+00:00,if youve worked on advanced wearables phones or robots those skills are needed 
2021-01-31 23:53:27+00:00,feels weird helping make hopefully good version of cyberpunk come true
2021-01-31 23:51:25+00:00,"please consider working at neuralink

shortterm solve brainspine injuries
longterm humanai symbiosis 

latter will be specieslevel important 

work at either at our bay area or austin locations"
2021-01-31 21:07:41+00:00,
2021-01-31 20:56:10+00:00,on clubhouse tonight at 10pm la time
2021-01-31 19:57:34+00:00,      tom has some great stories about experimenting with premixed o2ch4 before spacex that is not recommended haha
2021-01-31 18:57:21+00:00,      he became a big fan of methane but was not pushing it initially that came from me reading about soviet methane engine tests that got over 380 isp at that isp a subcooled methane stage gets slightly better deltav than a hydrogen stage
2021-01-31 18:46:50+00:00,     that sounds correct tom certainly deserves a lot of credit for his excellent work on those engines dean ono too for kestrel amp draco
2021-01-31 18:40:18+00:00,     tom is great amp was instrumental in developing early versions of merlin amp kestrel but not later versions of merlin or starshipraptor
2021-01-30 21:21:07+00:00,  tw will be 15 so it will accelerate unusually fast high tw is important for reusable vehicles to make more efficient use of propellant the primary cost for expendable rockets throwing away stages is the primary cost so optimization is low tw
